Region,count,normalized,source_sheet,8,allen_id,allen_acronym,allen_name,allen_parent,allen_major_division,allen_cortical_class,is_cortical,is_subcortical,allen_primary_group,thalamic_group,thalamic_subdivision,allen_path,mapping_type,count_pct_total,count_pct_brain,count_pct_thalamus
Anterior amygdalar area,2,0.0494437577255872,brain3,,23,AAA,Anterior amygdalar area,Striatum-like amygdalar nuclei,Cerebrum,,False,True,Striatum,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral nuclei"", ""Striatum"", ""Striatum-like amygdalar nuclei"", ""Anterior amygdalar area""]",exact,0.00708918190840777,0.04944375772558715,0.0
Anteroventral nucleus of thalamus,2,0.0494437577255872,brain3,,255,AV,Anteroventral nucleus of thalamus,Anterior group of the dorsal thalamus,Brain stem,,False,True,Thalamus,"Thalamus, polymodal association cortex related",Anterior group of the dorsal thalamus,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Thalamus"", ""Thalamus, polymodal association cortex related"", ""Anterior group of the dorsal thalamus"", ""Anteroventral nucleus of thalamus""]",exact,0.00708918190840777,0.04944375772558715,0.9345794392523363
Dentate gyrus,2,0.0494437577255872,brain3,,726,DG,Dentate gyrus,Hippocampal region,Cerebrum,Hippocampal formation,True,False,Cortex,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral cortex"", ""Cortical plate"", ""Hippocampal formation"", ""Hippocampal region"", ""Dentate gyrus""]",exact,0.00708918190840777,0.04944375772558715,0.0
Induseum griseum,2,0.0494437577255872,brain3,,19,IG,Induseum griseum,Hippocampal region,Cerebrum,Hippocampal formation,True,False,Cortex,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral cortex"", ""Cortical plate"", ""Hippocampal formation"", ""Hippocampal region"", ""Induseum griseum""]",exact,0.00708918190840777,0.04944375772558715,0.0
Magnocellular nucleus,2,0.0494437577255872,brain3,,298,MA,Magnocellular nucleus,"Pallidum, ventral region",Cerebrum,,False,True,Pallidum,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral nuclei"", ""Pallidum"", ""Pallidum, ventral region"", ""Magnocellular nucleus""]",exact,0.00708918190840777,0.04944375772558715,0.0
Median preoptic nucleus,2,0.0494437577255872,brain3,,452,MEPO,Median preoptic nucleus,Periventricular region,Brain stem,,False,True,Hypothalamus,,,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Hypothalamus"", ""Periventricular region"", ""Median preoptic nucleus""]",exact,0.00708918190840777,0.04944375772558715,0.0
Nucleus of the lateral olfactory tract,2,0.0494437577255872,brain3,,619,NLOT,Nucleus of the lateral olfactory tract,Olfactory areas,Cerebrum,Olfactory areas,True,False,Cortex,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral cortex"", ""Cortical plate"", ""Olfactory areas"", ""Nucleus of the lateral olfactory tract""]",exact,0.00708918190840777,0.04944375772558715,0.0
Retrosplenial area,2,0.0494437577255872,brain3,,254,RSP,Retrosplenial area,Isocortex,Cerebrum,Isocortex,True,False,Cortex,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral cortex"", ""Cortical plate"", ""Isocortex"", ""Retrosplenial area""]",exact,0.00708918190840777,0.04944375772558715,0.0
Taenia tecta,2,0.0494437577255872,brain3,,589,TT,Taenia tecta,Olfactory areas,Cerebrum,Olfactory areas,True,False,Cortex,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral cortex"", ""Cortical plate"", ""Olfactory areas"", ""Taenia tecta""]",exact,0.00708918190840777,0.04944375772558715,0.0
Anterior hypothalamic nucleus,1,0.0247218788627936,brain3,,88,AHN,Anterior hypothalamic nucleus,Hypothalamic medial zone,Brain stem,,False,True,Hypothalamus,,,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Hypothalamus"", ""Hypothalamic medial zone"", ""Anterior hypothalamic nucleus""]",exact,0.003544590954203885,0.024721878862793575,0.0
Central lateral nucleus of the thalamus,1,0.0247218788627936,brain3,,575,CL,Central lateral nucleus of the thalamus,Intralaminar nuclei of the dorsal thalamus,Brain stem,,False,True,Thalamus,"Thalamus, polymodal association cortex related",Intralaminar nuclei of the dorsal thalamus,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Thalamus"", ""Thalamus, polymodal association cortex related"", ""Intralaminar nuclei of the dorsal thalamus"", ""Central lateral nucleus of the thalamus""]",exact,0.003544590954203885,0.024721878862793575,0.46728971962616817
Cerebral cortex,1,0.0247218788627936,brain3,,688,CTX,Cerebral cortex,Cerebrum,Cerebrum,,False,False,Other,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral cortex""]",exact,0.003544590954203885,0.024721878862793575,0.0
Medial septal nucleus,1,0.0247218788627936,brain3,,564,MS,Medial septal nucleus,Medial septal complex,Cerebrum,,False,True,Pallidum,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral nuclei"", ""Pallidum"", ""Pallidum, medial region"", ""Medial septal complex"", ""Medial septal nucleus""]",exact,0.003544590954203885,0.024721878862793575,0.0
Olfactory tubercle,1,0.0247218788627936,brain3,,754,OT,Olfactory tubercle,Striatum ventral region,Cerebrum,,False,True,Striatum,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral nuclei"", ""Striatum"", ""Striatum ventral region"", ""Olfactory tubercle""]",exact,0.003544590954203885,0.024721878862793575,0.0
Paracentral nucleus,1,0.0247218788627936,brain3,,907,PCN,Paracentral nucleus,Intralaminar nuclei of the dorsal thalamus,Brain stem,,False,True,Thalamus,"Thalamus, polymodal association cortex related",Intralaminar nuclei of the dorsal thalamus,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Thalamus"", ""Thalamus, polymodal association cortex related"", ""Intralaminar nuclei of the dorsal thalamus"", ""Paracentral nucleus""]",exact,0.003544590954203885,0.024721878862793575,0.46728971962616817
Reticular nucleus of the thalamus,1,0.0247218788627936,brain3,,262,RT,Reticular nucleus of the thalamus,"Thalamus, polymodal association cortex related",Brain stem,,False,True,Thalamus,"Thalamus, polymodal association cortex related",Reticular nucleus of the thalamus,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Thalamus"", ""Thalamus, polymodal association cortex related"", ""Reticular nucleus of the thalamus""]",exact,0.003544590954203885,0.024721878862793575,0.46728971962616817
Striatum-like amygdalar nuclei,1,0.0247218788627936,brain3,,278,sAMY,Striatum-like amygdalar nuclei,Striatum,Cerebrum,,False,True,Striatum,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral nuclei"", ""Striatum"", ""Striatum-like amygdalar nuclei""]",exact,0.003544590954203885,0.024721878862793575,0.0
Tuberal nucleus,1,0.0247218788627936,brain3,,614,TU,Tuberal nucleus,Hypothalamic lateral zone,Brain stem,,False,True,Hypothalamus,,,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Hypothalamus"", ""Hypothalamic lateral zone"", ""Tuberal nucleus""]",exact,0.003544590954203885,0.024721878862793575,0.0
Primary somatosensory area,513,23.2336956521739,brain4,,322,SSp,Primary somatosensory area,Somatosensory areas,Cerebrum,Isocortex,True,False,Cortex,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral cortex"", ""Cortical plate"", ""Isocortex"", ""Somatosensory areas"", ""Primary somatosensory area""]",exact,1.818375159506593,23.233695652173914,0.0
Caudoputamen,326,14.7644927536232,brain4,,672,CP,Caudoputamen,Striatum dorsal region,Cerebrum,,False,True,Striatum,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral nuclei"", ""Striatum"", ""Striatum dorsal region"", ""Caudoputamen""]",exact,1.1555366510704665,14.764492753623188,0.0
Anterior cingulate area,296,13.4057971014493,brain4,,31,ACA,Anterior cingulate area,Isocortex,Cerebrum,Isocortex,True,False,Cortex,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral cortex"", ""Cortical plate"", ""Isocortex"", ""Anterior cingulate area""]",exact,1.0491989224443499,13.405797101449277,0.0
Primary motor area,266,12.0471014492754,brain4,,985,MOp,Primary motor area,Somatomotor areas,Cerebrum,Isocortex,True,False,Cortex,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral cortex"", ""Cortical plate"", ""Isocortex"", ""Somatomotor areas"", ""Primary motor area""]",exact,0.9428611938182334,12.047101449275361,0.0
Secondary motor area,112,5.07246376811594,brain4,,993,MOs,Secondary motor area,Somatomotor areas,Cerebrum,Isocortex,True,False,Cortex,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral cortex"", ""Cortical plate"", ""Isocortex"", ""Somatomotor areas"", ""Secondary motor area""]",exact,0.3969941868708351,5.072463768115942,0.0
Retrosplenial area,106,4.80072463768116,brain4,,254,RSP,Retrosplenial area,Isocortex,Cerebrum,Isocortex,True,False,Cortex,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral cortex"", ""Cortical plate"", ""Isocortex"", ""Retrosplenial area""]",exact,0.3757266411456118,4.800724637681159,0.0
Prelimbic area,97,4.39311594202899,brain4,,972,PL,Prelimbic area,Isocortex,Cerebrum,Isocortex,True,False,Cortex,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral cortex"", ""Cortical plate"", ""Isocortex"", ""Prelimbic area""]",exact,0.3438253225577768,4.393115942028985,0.0
Mediodorsal nucleus of the thalamus,39,1.76630434782609,brain4,,362,MD,Mediodorsal nucleus of thalamus,Medial group of the dorsal thalamus,Brain stem,,False,True,Thalamus,"Thalamus, polymodal association cortex related",Medial group of the dorsal thalamus,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Thalamus"", ""Thalamus, polymodal association cortex related"", ""Medial group of the dorsal thalamus"", ""Mediodorsal nucleus of thalamus""]",override,0.1382390472139515,1.766304347826087,21.195652173913043
Anterior hypothalamic nucleus,28,1.26811594202899,brain4,,88,AHN,Anterior hypothalamic nucleus,Hypothalamic medial zone,Brain stem,,False,True,Hypothalamus,,,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Hypothalamus"", ""Hypothalamic medial zone"", ""Anterior hypothalamic nucleus""]",exact,0.09924854671770877,1.2681159420289856,0.0
Hypothalamus,27,1.22282608695652,brain4,,1097,HY,Hypothalamus,Interbrain,Brain stem,,False,True,Hypothalamus,,,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Hypothalamus""]",exact,0.09570395576350489,1.2228260869565217,0.0
Infralimbic area,25,1.13224637681159,brain4,,44,ILA,Infralimbic area,Isocortex,Cerebrum,Isocortex,True,False,Cortex,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral cortex"", ""Cortical plate"", ""Isocortex"", ""Infralimbic area""]",exact,0.08861477385509713,1.1322463768115942,0.0
Orbital area,22,0.996376811594203,brain4,,714,ORB,Orbital area,Isocortex,Cerebrum,Isocortex,True,False,Cortex,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral cortex"", ""Cortical plate"", ""Isocortex"", ""Orbital area""]",exact,0.07798100099248546,0.9963768115942028,0.0
Anteromedial nucleus,18,0.815217391304348,brain4,,127,AM,Anteromedial nucleus,Anterior group of the dorsal thalamus,Brain stem,,False,True,Thalamus,"Thalamus, polymodal association cortex related",Anterior group of the dorsal thalamus,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Thalamus"", ""Thalamus, polymodal association cortex related"", ""Anterior group of the dorsal thalamus"", ""Anteromedial nucleus""]",exact,0.06380263717566993,0.8152173913043478,9.782608695652174
Thalamus,18,0.815217391304348,brain4,,549,TH,Thalamus,Interbrain,Brain stem,,False,True,Thalamus,,,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Thalamus""]",exact,0.06380263717566993,0.8152173913043478,9.782608695652174
Ventral anterior-lateral complex of the thalamus,17,0.769927536231884,brain4,,629,VAL,Ventral anterior-lateral complex of the thalamus,Ventral group of the dorsal thalamus,Brain stem,,False,True,Thalamus,"Thalamus, sensory-motor cortex related",Ventral group of the dorsal thalamus,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Thalamus"", ""Thalamus, sensory-motor cortex related"", ""Ventral group of the dorsal thalamus"", ""Ventral anterior-lateral complex of the thalamus""]",exact,0.06025804622146604,0.7699275362318841,9.239130434782608
Ventral posteromedial nucleus of the thalamus,17,0.769927536231884,brain4,,733,VPM,Ventral posteromedial nucleus of the thalamus,Ventral posterior complex of the thalamus,Brain stem,,False,True,Thalamus,"Thalamus, sensory-motor cortex related",Ventral group of the dorsal thalamus,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Thalamus"", ""Thalamus, sensory-motor cortex related"", ""Ventral group of the dorsal thalamus"", ""Ventral posterior complex of the thalamus"", ""Ventral posteromedial nucleus of the thalamus""]",exact,0.06025804622146604,0.7699275362318841,9.239130434782608
Ventral medial nucleus of the thalamus,16,0.72463768115942,brain4,,685,VM,Ventral medial nucleus of the thalamus,Ventral group of the dorsal thalamus,Brain stem,,False,True,Thalamus,"Thalamus, sensory-motor cortex related",Ventral group of the dorsal thalamus,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Thalamus"", ""Thalamus, sensory-motor cortex related"", ""Ventral group of the dorsal thalamus"", ""Ventral medial nucleus of the thalamus""]",exact,0.05671345526726216,0.7246376811594203,8.695652173913043
Nucleus accumbens,14,0.634057971014493,brain4,,56,ACB,Nucleus accumbens,Striatum ventral region,Cerebrum,,False,True,Striatum,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral nuclei"", ""Striatum"", ""Striatum ventral region"", ""Nucleus accumbens""]",exact,0.04962427335885439,0.6340579710144928,0.0
Parafascicular nucleus,13,0.588768115942029,brain4,,930,PF,Parafascicular nucleus,Intralaminar nuclei of the dorsal thalamus,Brain stem,,False,True,Thalamus,"Thalamus, polymodal association cortex related",Intralaminar nuclei of the dorsal thalamus,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Thalamus"", ""Thalamus, polymodal association cortex related"", ""Intralaminar nuclei of the dorsal thalamus"", ""Parafascicular nucleus""]",exact,0.046079682404650504,0.588768115942029,7.065217391304348
Lateral hypothalamic area,12,0.543478260869565,brain4,,194,LHA,Lateral hypothalamic area,Hypothalamic lateral zone,Brain stem,,False,True,Hypothalamus,,,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Hypothalamus"", ""Hypothalamic lateral zone"", ""Lateral hypothalamic area""]",exact,0.04253509145044662,0.5434782608695652,0.0
Taenia tecta,12,0.543478260869565,brain4,,589,TT,Taenia tecta,Olfactory areas,Cerebrum,Olfactory areas,True,False,Cortex,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral cortex"", ""Cortical plate"", ""Olfactory areas"", ""Taenia tecta""]",exact,0.04253509145044662,0.5434782608695652,0.0
Basic cell groups and regions,11,0.498188405797101,brain4,,8,grey,Basic cell groups and regions,root,,,False,False,Other,,,"[""root"", ""Basic cell groups and regions""]",exact,0.03899050049624273,0.4981884057971014,0.0
Agranular insular area,10,0.452898550724638,brain4,,95,AI,Agranular insular area,Isocortex,Cerebrum,Isocortex,True,False,Cortex,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral cortex"", ""Cortical plate"", ""Isocortex"", ""Agranular insular area""]",exact,0.03544590954203885,0.4528985507246377,0.0
Gustatory areas,9,0.407608695652174,brain4,,1057,GU,Gustatory areas,Isocortex,Cerebrum,Isocortex,True,False,Cortex,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral cortex"", ""Cortical plate"", ""Isocortex"", ""Gustatory areas""]",exact,0.031901318587834966,0.4076086956521739,0.0
Periventricular hypothalamic nucleus,9,0.407608695652174,brain4,,118,PVi,"Periventricular hypothalamic nucleus, intermediate part",Periventricular zone,Brain stem,,False,True,Hypothalamus,,,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Hypothalamus"", ""Periventricular zone"", ""Periventricular hypothalamic nucleus, intermediate part""]",override,0.031901318587834966,0.4076086956521739,0.0
Field CA1,8,0.36231884057971,brain4,,382,CA1,Field CA1,Ammon's horn,Cerebrum,Hippocampal formation,True,False,Cortex,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral cortex"", ""Cortical plate"", ""Hippocampal formation"", ""Hippocampal region"", ""Ammon's horn"", ""Field CA1""]",exact,0.02835672763363108,0.36231884057971014,0.0
Interanterodorsal nucleus of the thalamus,8,0.36231884057971,brain4,,1113,IAD,Interanterodorsal nucleus of the thalamus,Anterior group of the dorsal thalamus,Brain stem,,False,True,Thalamus,"Thalamus, polymodal association cortex related",Anterior group of the dorsal thalamus,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Thalamus"", ""Thalamus, polymodal association cortex related"", ""Anterior group of the dorsal thalamus"", ""Interanterodorsal nucleus of the thalamus""]",exact,0.02835672763363108,0.36231884057971014,4.3478260869565215
